Event ID,At least 1 Cylinder Module,At least 1 Planar Left Module,At least 1 Planar Right Module,More than 5 Cylinder Modules,More than 5 Planar Left Modules,More than 5 Planar Right Modules,Cylinder Occupancy > 10%,Planar Left Occupancy > 10%,Planar Right Occupancy > 10%
383,True,True,True,False,True,False,False,True,False
384,True,True,True,True,True,False,False,True,False
385,True,True,True,False,True,False,False,True,False
386,True,True,True,False,True,False,False,True,False
387,True,True,True,True,True,False,False,True,False
388,False,True,True,False,True,False,False,True,False
389,True,True,True,False,True,False,False,True,False
390,True,True,True,True,True,False,False,False,False
391,True,True,True,False,True,False,False,False,False
392,True,True,True,False,True,False,False,False,False
393,True,True,True,False,True,False,False,True,False
394,True,True,True,False,True,False,False,False,False
395,True,True,True,False,True,False,False,False,False
396,False,True,False,False,True,False,False,True,False
397,True,True,True,False,True,False,False,False,False
398,True,True,True,False,False,False,False,False,False
399,True,True,True,True,True,True,True,True,False
400,False,True,False,False,True,False,False,True,False
401,True,True,True,False,True,False,False,True,False
402,True,True,True,False,True,False,False,True,False
403,True,True,True,False,True,False,False,True,False
404,True,True,False,True,True,False,False,True,False
405,True,True,True,False,True,False,False,True,False
406,False,True,True,False,False,False,False,False,False
407,False,True,False,False,True,False,False,True,False
408,True,True,True,False,True,False,False,True,False
409,True,True,True,False,True,False,False,True,False
410,False,True,True,False,True,False,False,False,False
411,True,True,True,False,True,False,False,False,False
412,True,True,True,False,True,False,False,False,False
413,True,True,True,False,True,False,False,False,False
414,False,True,False,False,True,False,False,False,False
415,True,True,True,False,True,False,False,False,False
416,True,True,True,False,True,True,False,False,False
417,True,True,False,False,True,False,False,True,False
418,True,True,False,False,True,False,False,True,False
419,False,True,True,False,False,False,False,False,False
420,True,True,True,False,True,True,False,False,False
421,False,False,True,False,False,False,False,False,False
422,True,True,True,False,True,False,False,True,False
423,False,True,True,False,True,False,False,False,False
424,True,True,True,True,True,False,False,True,False
425,True,True,True,False,True,False,False,False,False
426,True,True,True,True,True,True,False,False,False
427,True,True,True,False,True,False,False,False,False
428,True,True,False,False,True,False,False,True,False
429,True,True,True,False,True,False,False,False,False
430,True,True,True,False,True,False,False,False,False
431,True,True,True,False,True,False,False,False,False
432,True,True,True,False,True,False,False,True,False
433,True,True,True,False,True,False,False,True,False
434,False,True,True,False,True,False,False,False,False
435,True,True,True,False,False,False,False,False,False
436,True,True,True,False,True,False,False,False,False
437,True,True,True,True,True,False,False,True,False
438,True,True,False,False,True,False,False,False,False
439,True,True,True,True,True,True,True,True,False
440,True,True,False,False,True,False,False,True,False
441,True,True,True,False,True,False,False,False,False
442,True,True,True,True,True,False,True,True,False
443,True,True,True,False,True,False,False,False,False
444,True,True,True,False,True,False,False,True,False
445,True,True,True,False,True,False,False,True,False
446,True,True,True,False,True,False,False,True,False
447,True,True,True,True,True,False,True,True,False
448,True,True,True,False,True,False,False,True,False
449,False,True,True,False,False,False,False,False,False
450,True,True,True,False,True,False,False,True,False
451,True,True,True,False,False,False,False,False,False
452,True,True,True,False,True,False,False,True,False
453,True,True,True,False,True,False,False,True,False
454,True,True,False,False,True,False,False,True,False
455,False,True,True,False,True,False,False,False,False
456,True,True,False,False,True,False,False,True,False
457,True,True,True,False,True,False,False,True,False
458,True,True,True,False,True,False,False,True,False
459,False,True,True,False,True,False,False,True,False
460,True,True,True,True,True,False,False,True,False
461,True,True,True,False,True,False,False,True,False
462,True,True,True,False,True,False,False,False,False
463,True,True,True,False,True,False,False,True,False
464,True,True,True,False,True,False,False,True,False
465,False,True,True,False,False,False,False,False,False
466,True,True,False,False,True,False,False,False,False
467,True,True,True,False,True,False,False,True,False
468,True,True,False,False,True,False,False,True,False
469,True,True,True,False,True,False,False,False,False
470,True,True,True,False,True,False,False,False,False
471,True,True,False,True,True,False,False,True,False
472,True,True,True,False,True,True,False,True,False
473,True,True,True,True,True,False,False,True,False
474,True,True,False,False,True,False,False,False,False
475,True,True,True,True,True,False,True,True,False
476,True,True,False,True,True,False,False,False,False
477,True,True,True,False,True,False,False,True,False
478,True,True,True,False,True,False,False,True,False
479,True,True,False,False,True,False,False,True,False
480,True,True,False,False,True,False,False,False,False
481,True,True,True,False,True,False,False,True,False
482,True,True,True,False,True,False,False,False,False
483,True,True,True,False,True,False,False,False,False
484,True,True,False,False,True,False,False,True,False
485,False,True,False,False,True,False,False,True,False
486,True,True,True,False,True,False,False,False,False
487,True,True,False,False,True,False,False,True,False
488,True,True,True,False,True,False,False,False,False
489,False,True,True,False,True,False,False,True,False
490,True,True,False,False,True,False,False,True,False
491,True,True,True,True,True,False,False,True,False
492,True,True,True,False,True,False,False,False,False
493,False,True,False,False,True,False,False,False,False
494,True,True,True,False,True,False,False,True,False
495,True,True,False,False,True,False,False,True,False
496,True,True,True,False,True,True,False,True,False
497,True,True,False,False,True,False,False,True,False
498,True,True,False,True,True,False,False,True,False
499,True,True,True,False,True,False,False,True,False
500,True,True,True,False,True,False,False,False,False
501,True,True,True,False,True,False,False,False,False
502,True,True,True,False,False,False,False,False,False
503,True,True,True,False,True,False,False,False,False
504,True,True,False,False,True,False,False,True,False
505,True,True,True,True,True,False,False,False,False
506,True,True,True,False,True,False,False,True,False
507,True,True,True,False,True,False,False,False,False
508,True,True,False,False,True,False,False,False,False
509,True,True,True,False,True,False,False,True,False
510,True,True,True,False,True,False,False,False,False
511,True,True,True,False,True,False,False,False,False
512,False,True,True,False,True,False,False,True,False
513,True,True,False,False,True,False,False,True,False
514,False,True,False,False,True,False,False,False,False
515,True,True,True,False,True,True,False,True,False
516,False,True,True,False,True,False,False,False,False
517,True,True,True,True,True,False,True,True,False
518,False,True,True,False,False,False,False,False,False
519,True,True,False,False,True,False,False,False,False
520,False,True,False,False,True,False,False,False,False
521,False,True,True,False,True,False,False,False,False
522,True,True,True,False,True,False,False,True,False
523,True,True,False,False,True,False,False,False,False
524,True,True,True,False,True,False,False,False,False
525,True,True,True,False,True,False,False,False,False
526,True,True,True,False,True,False,False,True,False
527,True,True,True,False,True,False,False,False,False
528,True,True,True,False,True,False,False,False,False
529,False,True,True,False,False,False,False,False,False
530,True,True,True,False,True,False,False,True,False
531,True,True,False,False,True,False,False,True,False
532,True,True,True,True,True,False,False,True,False
533,True,True,True,False,True,False,False,False,False
534,True,True,True,False,True,False,False,False,False
535,False,False,True,False,False,False,False,False,False
536,True,True,True,False,True,False,False,False,False
537,True,True,True,False,True,False,False,False,False
538,True,True,False,False,True,False,False,False,False
539,True,True,True,False,True,False,False,True,False
540,True,True,False,False,True,False,False,True,False
541,False,True,True,False,True,False,False,True,False
542,True,True,True,True,True,False,False,True,False
543,True,True,False,False,True,False,False,True,False
544,True,True,True,False,True,False,False,True,False
545,True,True,True,False,True,False,False,True,False
546,True,True,False,False,True,False,False,True,False
547,False,True,True,False,False,False,False,False,False
548,True,True,False,False,True,False,False,True,False
549,False,True,True,False,False,False,False,False,False
550,True,True,False,False,True,False,False,True,False
551,True,True,False,False,True,False,False,False,False
552,True,True,True,False,True,False,False,True,False
553,True,True,True,True,True,False,False,True,False
554,True,True,True,False,True,False,False,True,False
555,True,True,True,False,True,False,False,False,False
556,False,True,True,False,False,False,False,False,False
557,True,True,True,False,True,False,False,True,False
558,False,True,True,False,True,False,False,True,False
559,False,True,True,False,False,False,False,False,False
560,True,True,True,False,True,False,False,False,False
561,True,True,True,True,True,False,False,True,False
562,True,True,True,False,True,False,False,False,False
563,True,True,False,False,True,False,False,True,False
564,False,True,False,False,True,False,False,False,False
565,True,True,True,False,True,False,False,False,False
566,True,True,True,False,True,False,False,True,False
567,True,True,True,False,False,False,False,False,False
568,True,True,False,False,True,False,False,False,False
569,True,True,True,False,True,False,False,True,False
570,True,True,True,False,True,False,False,False,False
571,True,True,False,False,True,False,False,True,False
572,True,True,False,False,True,False,False,True,False
573,True,True,False,False,True,False,False,False,False
574,True,True,False,False,True,False,False,False,False
575,True,True,True,False,True,True,False,False,False
576,True,True,False,False,True,False,False,True,False
577,True,True,True,False,True,False,False,True,False
578,True,True,True,False,True,True,False,True,False
579,False,True,False,False,True,False,False,False,False
580,True,True,False,False,True,False,False,True,False
581,True,True,True,False,True,False,False,True,False
582,True,True,True,True,True,False,False,True,False
583,True,True,False,False,True,False,False,False,False
584,True,True,False,False,True,False,False,True,False
585,True,True,False,False,True,False,False,True,False
586,True,True,False,False,True,False,False,True,False
587,True,True,False,False,True,False,False,True,False
588,True,True,True,False,True,False,False,True,False
589,True,True,True,False,True,False,False,False,False
590,False,True,True,False,True,False,False,True,False
591,True,True,True,False,True,False,False,True,False
592,False,False,True,False,False,False,False,False,False
593,True,True,True,True,True,False,False,True,False
594,True,True,True,False,True,False,False,False,False
595,True,True,True,False,True,False,False,True,False
596,True,True,True,True,True,False,True,True,False
597,True,True,True,False,True,False,False,False,False
598,True,True,True,False,True,False,False,False,False
599,True,True,True,True,True,False,False,True,False
600,True,True,True,False,True,False,False,False,False
601,False,True,True,False,True,False,False,True,False
602,True,True,True,False,True,False,False,True,False
603,True,True,False,False,True,False,False,True,False
604,True,True,False,False,True,False,False,True,False
605,False,True,True,False,False,False,False,False,False
606,True,True,True,True,True,False,True,True,False
607,True,True,True,False,True,False,False,True,False
608,True,True,False,False,True,False,False,False,False
609,True,True,False,False,True,False,False,True,False
610,True,True,True,False,True,False,False,False,False
611,True,True,True,False,True,False,False,False,False
612,True,True,True,True,True,True,False,True,False
613,True,True,False,False,True,False,False,True,False
614,True,True,True,False,True,False,False,True,False
615,True,True,True,False,True,False,False,True,False
616,True,True,True,False,False,False,False,False,False
617,True,True,True,False,True,False,False,True,False
618,True,True,True,True,True,False,False,False,False
619,True,True,True,False,True,False,False,True,False
620,True,True,True,False,True,False,False,False,False
621,True,True,True,False,True,False,False,False,False
622,True,True,False,False,True,False,False,True,False
623,True,True,False,False,True,False,False,True,False
624,False,True,False,False,True,False,False,True,False
625,True,True,False,False,True,False,False,True,False
626,True,True,True,False,True,False,False,True,False
627,True,True,True,False,True,False,False,False,False
628,True,True,True,False,False,False,False,False,False
629,True,True,True,False,True,False,False,True,False
630,True,True,True,False,True,False,False,False,False
631,True,True,False,True,True,False,False,True,False
632,True,True,True,True,True,False,False,True,False
633,False,False,True,False,False,False,False,False,False
634,True,True,True,True,True,False,True,True,False
635,True,True,False,False,True,False,False,False,False
636,True,True,True,True,True,False,True,True,False
637,True,True,True,False,True,False,False,True,False
638,False,True,True,False,True,False,False,False,False
639,True,True,True,False,True,False,False,True,False
640,True,True,True,True,True,False,False,True,False
641,True,True,True,False,True,False,False,True,False
642,True,True,False,False,True,False,False,True,False
643,True,True,True,False,True,False,False,True,False
644,True,True,True,True,True,True,True,True,False
645,True,True,True,False,True,False,False,False,False
646,True,True,True,False,True,True,False,True,False
647,False,True,True,False,False,False,False,False,False
648,True,True,True,True,True,True,False,True,False
649,True,True,False,False,True,False,False,True,False
650,True,True,True,False,True,False,False,True,False
651,True,True,False,False,True,False,False,False,False
652,False,True,True,False,True,False,False,False,False
653,True,True,False,False,True,False,False,True,False
654,True,True,True,False,True,False,False,True,False
655,True,True,True,False,True,False,False,True,False
656,False,True,False,False,True,False,False,False,False
657,True,True,True,False,True,False,False,True,False
658,True,True,False,False,True,False,False,True,False
659,False,True,True,False,True,False,False,False,False
660,True,True,True,False,True,True,False,True,False
661,True,True,True,True,True,False,False,True,False
662,True,True,True,True,True,False,False,False,False
663,True,True,False,False,True,False,False,True,False
664,True,True,True,True,True,False,False,True,False
665,True,True,True,False,True,False,False,True,False
666,True,True,True,False,True,False,False,True,False
667,False,True,True,False,True,False,False,False,False
668,True,True,True,True,True,False,False,True,False
669,True,True,True,False,True,False,False,True,False
670,True,True,False,False,True,False,False,False,False
671,True,True,False,False,True,False,False,False,False
672,False,True,False,False,False,False,False,False,False
673,True,True,True,False,True,False,False,True,False
674,True,True,False,False,True,False,False,False,False
675,False,False,True,False,False,False,False,False,False
676,True,True,False,False,True,False,False,False,False
677,True,True,True,False,True,False,False,True,False
678,True,True,False,False,True,False,False,False,False
679,True,True,True,False,True,False,False,False,False
680,True,True,True,False,True,False,False,False,False
681,True,True,True,False,True,False,False,True,False
682,False,False,True,False,False,False,False,False,False
683,False,True,False,False,True,False,False,False,False
684,True,True,False,False,True,False,False,True,False
685,True,True,False,False,True,False,False,True,False
686,True,True,True,False,True,False,False,False,False
